actual_claims,predicted_claims,actual_payout,predicted_payout
0.0,67.17997,0.0,14584.586
208.00000000000003,52.628014,25413.52,14417.336
0.0,55.206512,0.0,9690.06
104.00000000000001,65.05754,10227.57,12733.095
104.00000000000001,60.085045,12146.94,10215.924
0.0,57.333843,0.0,7124.313
0.0,43.820484,0.0,8009.732
208.00000000000003,68.842064,25413.52,15338.572
0.0,50.854046,0.0,14550.059
104.00000000000001,55.887257,10227.57,10659.79
0.0,65.07786,0.0,13014.816
0.0,64.13764,0.0,10117.178
0.0,61.479164,0.0,7473.725
208.00000000000003,50.416973,25413.52,9165.403
0.0,74.79791,0.0,15907.326
104.00000000000001,54.0444,10227.57,14692.726
0.0,60.05409,0.0,11456.168
104.00000000000001,68.12984,11931.95,12130.38
0.0,64.282196,0.0,8352.146
208.00000000000003,63.020657,25413.52,6977.3857
0.0,50.473118,0.0,9341.421
104.00000000000001,74.449844,10227.57,15712.939
0.0,53.037636,0.0,13808.081
104.00000000000001,60.305286,11931.95,11808.511
0.0,67.71592,0.0,10846.415
208.00000000000003,60.748783,25413.52,7762.433
0.0,59.12309,0.0,7894.872
104.00000000000001,43.447,10227.57,10524.713
0.0,70.930214,0.0,16928.744
104.00000000000001,56.41056,11931.95,15135.144
0.0,61.37831,0.0,13582.171
208.00000000000003,68.36254,26950.03,14199.034
0.0,60.08874,0.0,9591.105
104.00000000000001,56.339024,10227.57,8396.58
0.0,42.84869,0.0,10040.334
104.00000000000001,71.11351,11931.95,17591.541
0.0,59.624413,0.0,18081.088
208.00000000000003,61.136227,26950.03,14821.321
104.00000000000001,69.87276,10700.55,17071.531
104.00000000000001,59.67558,10227.57,9721.124
0.0,56.25151,0.0,8112.167
104.00000000000001,43.98777,11931.95,9677.009
0.0,69.95166,0.0,17607.807
208.00000000000003,57.70715,26950.03,19527.219
104.00000000000001,59.227844,10700.55,15016.11
0.0,69.40038,0.0,16476.707
0.0,63.372803,0.0,10633.19
104.00000000000001,57.511528,11931.95,8112.9785
0.0,49.678383,0.0,9303.7705
208.00000000000003,71.928764,26950.03,16857.082
104.00000000000001,55.77047,10700.55,19432.14
0.0,58.32643,0.0,14704.16
104.00000000000001,69.77587,9175.37,13935.052
104.00000000000001,65.47645,11931.95,10904.994
0.0,60.526913,0.0,8698.994
208.00000000000003,53.002773,26950.03,9835.19
104.00000000000001,73.162186,10700.55,16887.436
0.0,56.175346,0.0,18771.156
104.00000000000001,58.91139,9175.37,14459.1
0.0,70.91467,0.0,12215.902
0.0,69.64087,0.0,11565.912
208.00000000000003,62.128647,26950.03,9467.67
104.00000000000001,57.169044,10700.55,10172.501
0.0,75.28911,0.0,16504.436
104.00000000000001,56.551006,9175.37,17055.35
0.0,59.69786,0.0,13789.787
0.0,71.83196,0.0,10085.406
208.00000000000003,71.72452,26950.03,11482.783
104.00000000000001,64.79857,10700.55,10266.933
0.0,57.916214,0.0,10864.972
104.00000000000001,75.323616,9175.37,16713.355
0.0,58.138195,0.0,15024.052
0.0,60.746525,0.0,13116.212
0.0,72.35567,0.0,8628.925
104.00000000000001,69.67319,10700.55,13165.887
0.0,61.810486,0.0,10254.208
104.00000000000001,55.57456,9175.37,9882.467
0.0,73.48367,0.0,15967.155
0.0,58.532757,0.0,15548.846
0.0,58.925148,0.0,13409.464
0.0,71.72595,0.0,10674.283
0.0,69.57386,0.0,14204.296
104.00000000000001,58.4156,9175.37,9564.655
0.0,54.46057,0.0,9066.649
0.0,70.54131,0.0,15118.608
0.0,59.03415,0.0,16982.262
0.0,58.24368,0.0,13481.5625
0.0,70.70689,0.0,12255.532
104.00000000000001,67.597206,9175.37,13536.441
0.0,56.947147,0.0,8809.462
0.0,52.62411,0.0,8577.788
0.0,67.05961,0.0,14453.439
0.0,55.54069,0.0,17803.385
0.0,55.70849,0.0,13284.8
208.00000000000003,69.05127,38696.41,12220.653
0.0,69.424515,0.0,13708.24
0.0,57.214733,0.0,9272.65
0.0,55.08162,0.0,8509.178
0.0,68.68837,0.0,13879.712
0.0,52.903065,0.0,17530.625
208.00000000000003,55.12602,38696.41,13169.812
0.0,69.85666,0.0,11200.06
0.0,68.93292,0.0,13516.06
0.0,58.745453,0.0,10093.49
0.0,55.15287,0.0,8560.481
0.0,69.16136,0.0,14256.295
208.00000000000003,51.35852,38696.41,16750.705
0.0,54.70948,0.0,12466.242
0.0,70.23411,0.0,10667.96
0.0,66.95021,0.0,13278.28
0.0,59.672012,0.0,11221.726
0.0,54.50317,0.0,9635.43
208.00000000000003,69.06937,38696.41,14907.278
0.0,51.18601,0.0,16469.469
0.0,55.516785,0.0,12490.217
0.0,70.07816,0.0,10597.198
0.0,63.2833,0.0,13060.749
0.0,59.057663,0.0,12519.306
208.00000000000003,51.772213,38696.41,10312.293
0.0,68.08549,0.0,16341.414
0.0,51.072117,0.0,16084.148
0.0,54.746952,0.0,12376.06
0.0,69.30373,0.0,10999.949
0.0,57.188953,0.0,13163.836
208.00000000000003,54.531597,38696.41,13000.477
0.0,43.79435,0.0,10762.065
0.0,65.13732,0.0,17979.365
0.0,54.058372,0.0,17612.977
0.0,54.684402,0.0,13472.217
104.00000000000001,69.0681,16139.62,15425.693
208.00000000000003,50.47513,38696.41,14283.801
0.0,49.019184,0.0,13462.529
0.0,37.436974,0.0,11827.171
0.0,63.005005,0.0,20001.752
0.0,58.036865,0.0,21299.602
104.00000000000001,54.68726,16139.62,15311.045
0.0,69.20035,0.0,20844.166
0.0,51.659973,0.0,15642.148
0.0,48.477745,0.0,13603.04
0.0,42.477448,0.0,11612.076
0.0,65.46662,0.0,20118.674
104.00000000000001,56.385612,16139.62,23185.395
0.0,53.62883,0.0,15713.786
0.0,69.20705,0.0,19536.191
0.0,54.573193,0.0,15491.772
0.0,51.115818,0.0,13263.944
0.0,47.65187,0.0,12099.21
104.00000000000001,66.72604,16139.62,20014.271
0.0,56.30223,0.0,23625.793
0.0,54.99433,0.0,15989.726
0.0,69.0153,0.0,17020.547
0.0,54.84387,0.0,15311.45
0.0,51.85908,0.0,13563.785
104.00000000000001,48.822605,16139.62,12221.3955
0.0,66.92782,0.0,20066.902
0.0,54.194523,0.0,22609.09
0.0,54.022923,0.0,15638.71
0.0,67.60632,0.0,14974.104
0.0,54.710598,0.0,15231.616
104.00000000000001,52.731297,16139.62,14294.395
0.0,48.763203,0.0,12977.395
0.0,68.08415,0.0,20670.04
0.0,53.954063,0.0,21593.83
0.0,53.9806,0.0,15832.147
208.00000000000003,67.94288,37219.26,14153.782
104.00000000000001,53.50917,16139.62,15059.395
0.0,52.093006,0.0,14891.033
0.0,46.90019,0.0,13277.052
0.0,67.88161,0.0,21161.742
0.0,52.93713,0.0,19686.24
208.00000000000003,52.820515,37219.26,15353.109
0.0,66.46118,0.0,13206.658
0.0,54.319386,0.0,16928.336
0.0,49.94027,0.0,14672.929
0.0,46.255196,0.0,13023.139
0.0,68.57699,0.0,21402.55
208.00000000000003,56.76592,37219.26,19791.416
0.0,53.006878,0.0,15588.02
0.0,67.09167,0.0,15301.192
0.0,52.266064,0.0,17883.443
0.0,47.559193,0.0,13916.28
0.0,42.44382,0.0,13312.928
208.00000000000003,66.9566,37219.26,22052.064
0.0,61.70316,0.0,21480.338
0.0,53.705105,0.0,16137.494
0.0,68.08444,0.0,19131.006
0.0,50.519638,0.0,17061.629
0.0,46.16526,0.0,13705.846
208.00000000000003,40.908466,37219.26,13990.733
0.0,65.90504,0.0,22072.498
0.0,60.40217,0.0,22521.506
0.0,53.405437,0.0,16472.66
0.0,67.80777,0.0,19304.396
0.0,50.061386,0.0,17043.61
208.00000000000003,47.825516,37219.26,14696.715
0.0,42.589413,0.0,15467.501
0.0,68.56849,0.0,22777.455
0.0,61.1828,0.0,23447.701
0.0,55.22403,0.0,17167.79
104.00000000000001,69.79244,15331.52,19159.635
208.00000000000003,48.00213,37219.26,16725.182
0.0,47.21678,0.0,15444.763
0.0,42.011562,0.0,15528.908
0.0,68.82291,0.0,23014.158
0.0,58.165783,0.0,23146.744
104.00000000000001,53.47556,15331.52,17223.303
0.0,69.04635,0.0,18288.62
0.0,53.437443,0.0,17662.521
0.0,50.450676,0.0,15818.249
0.0,49.43331,0.0,15371.462
0.0,73.33552,0.0,22531.88
104.00000000000001,58.70734,15331.52,22040.566
0.0,55.4328,0.0,16535.156
0.0,70.78213,0.0,15793.362
0.0,56.55902,0.0,17014.012
0.0,52.81201,0.0,15224.362
0.0,51.64489,0.0,14468.296
104.00000000000001,72.764755,15331.52,21549.582
0.0,57.4087,0.0,20135.545
0.0,55.153046,0.0,15816.454
0.0,70.36556,0.0,13290.719
0.0,53.78131,0.0,16962.828
0.0,49.736313,0.0,14877.597
104.00000000000001,44.916256,15331.52,14279.907
0.0,68.97704,0.0,21992.623
0.0,59.888386,0.0,19899.482
0.0,54.565052,0.0,15984.293
208.00000000000003,70.53393,37755.01,16499.26
0.0,47.517605,0.0,17394.512
104.00000000000001,44.24122,15331.52,14220.512
0.0,36.967747,0.0,13824.927
0.0,65.24313,0.0,22354.764
0.0,61.06879,0.0,21998.553
208.00000000000003,52.344868,37755.01,16717.818
0.0,69.840164,0.0,21246.31
104.00000000000001,44.801212,15331.52,17396.791
0.0,43.894646,0.0,14198.311
0.0,37.369602,0.0,15162.88
0.0,66.29213,0.0,23063.113
208.00000000000003,61.30861,37755.01,24171.658
0.0,52.87555,0.0,17372.229
104.00000000000001,70.44325,14433.89,22184.361
0.0,49.028854,0.0,17745.48
0.0,45.792576,0.0,14033.678
0.0,43.855026,0.0,15049.203
208.00000000000003,69.24246,37755.01,22704.826
0.0,59.600246,0.0,23817.158
104.00000000000001,53.418785,14433.89,16599.467
0.0,70.596725,0.0,19252.332
0.0,50.433075,0.0,16668.67
0.0,46.594578,0.0,13335.724
208.00000000000003,45.421494,37755.01,14558.05
0.0,68.30448,0.0,21917.826
104.00000000000001,56.41034,14433.89,22580.424
0.0,52.088375,0.0,15968.167
0.0,68.8572,0.0,16612.69
0.0,51.126568,0.0,15507.061
208.00000000000003,47.19508,37755.01,13692.556
0.0,45.11979,0.0,14930.517
104.00000000000001,67.378006,14433.89,21452.975
0.0,54.344566,0.0,21092.336
0.0,52.45877,0.0,15710.649
0.0,68.18092,0.0,14768.937
208.00000000000003,51.123875,37755.01,15207.064
0.0,48.25405,0.0,14678.171
104.00000000000001,44.720676,14433.89,15161.754
0.0,67.64569,0.0,21553.77
0.0,53.374363,0.0,19635.107
0.0,52.582714,0.0,15301.524
104.00000000000001,68.25051,15302.020000000002,13738.39
0.0,53.456924,0.0,17251.225
104.00000000000001,48.574947,14433.89,14926.822
0.0,46.48841,0.0,14755.138
0.0,69.494736,0.0,21309.064
0.0,57.66918,0.0,20084.576
104.00000000000001,54.64373,15302.020000000002,15600.965
0.0,70.30362,0.0,15476.424
104.00000000000001,51.442543,14433.89,17647.127
0.0,45.915413,0.0,13624.948
0.0,41.96317,0.0,13282.987
0.0,65.58033,0.0,20929.336
104.00000000000001,59.176296,15302.020000000002,21455.445
0.0,53.078075,0.0,15782.258
0.0,69.58236,0.0,18395.508
0.0,54.146687,0.0,17268.004
0.0,46.184807,0.0,11840.434
0.0,45.391502,0.0,12017.054
104.00000000000001,65.563354,15302.020000000002,19214.066
0.0,55.743,0.0,22040.117
0.0,51.45249,0.0,15695.551
0.0,69.44401,0.0,16669.377
0.0,55.123894,0.0,15687.303
0.0,46.787857,0.0,10906.633
104.00000000000001,45.721302,15302.020000000002,11575.868
0.0,63.414635,0.0,18206.354
0.0,52.03723,0.0,21192.393
0.0,49.9778,0.0,15273.604
0.0,67.83943,0.0,14484.1875
0.0,53.698135,0.0,14358.421
104.00000000000001,46.679543,15302.020000000002,10860.225
0.0,43.902866,0.0,11416.396
0.0,61.71296,0.0,18028.096
0.0,48.52828,0.0,20171.705
0.0,47.989414,0.0,14921.816
208.00000000000003,66.369484,38366.37,13238.497
104.00000000000001,52.384403,15302.020000000002,13632.026
0.0,47.359997,0.0,11373.15
0.0,42.8552,0.0,12241.416
0.0,61.63786,0.0,18603.27
0.0,47.8486,0.0,19283.988
208.00000000000003,48.162525,38366.37,14809.775
208.00000000000003,65.93034,37687.3,12643.963
0.0,54.77558,0.0,13725.015
0.0,47.533443,0.0,11515.496
0.0,45.309895,0.0,12101.238
0.0,62.649532,0.0,18332.639
208.00000000000003,47.22399,38366.37,17692.998
208.00000000000003,48.00482,37687.3,14271.858
0.0,65.61442,0.0,10755.007
0.0,53.2303,0.0,13496.759
0.0,44.6392,0.0,11307.383
0.0,39.53943,0.0,12185.996
208.00000000000003,58.85366,38366.37,18755.506
208.00000000000003,50.25244,37687.3,17413.787
0.0,48.304714,0.0,14362.52
0.0,65.45715,0.0,13055.988
0.0,47.813503,0.0,14045.728
0.0,39.728516,0.0,11159.113
208.00000000000003,31.75641,38366.37,12139.512
208.00000000000003,55.561375,37687.3,19809.588
0.0,52.417027,0.0,18902.14
0.0,46.77509,0.0,14575.221
0.0,64.75495,0.0,17510.127
0.0,44.85095,0.0,13958.064
208.00000000000003,38.72776,38366.37,11738.648
208.00000000000003,30.59273,37687.3,12887.404
0.0,56.393238,0.0,20494.799
0.0,51.676662,0.0,20551.043
0.0,46.70694,0.0,14980.225
520.0,65.17847,260732.80999999997,18493.904
208.00000000000003,44.496063,38366.37,15416.625
208.00000000000003,41.45965,37687.3,13983.159
0.0,33.677982,0.0,14147.305
0.0,62.859577,0.0,21923.566
0.0,52.846596,0.0,21054.568
520.0,49.218826,260732.80999999997,14912.961
0.0,68.150696,0.0,18951.959
208.00000000000003,50.213234,37687.3,18295.229
0.0,47.221462,0.0,16320.955
0.0,45.25684,0.0,14153.05
0.0,73.10062,0.0,21911.924
520.0,54.635242,260732.80999999997,21473.752
0.0,53.25408,0.0,14623.48
208.00000000000003,72.94183,29538.37,17405.86
0.0,61.20329,0.0,20731.174
0.0,56.481827,0.0,17203.33
0.0,60.570095,0.0,12749.433
520.0,84.04754,260732.80999999997,20158.574
0.0,56.727814,0.0,20852.934
208.00000000000003,58.901978,29538.37,13960.494
0.0,79.015114,0.0,14546.85
0.0,69.47983,0.0,21354.213
0.0,65.0966,0.0,18103.945
520.0,69.28627,260732.80999999997,11869.916
0.0,90.137245,0.0,18849.064
208.00000000000003,58.155407,29538.37,19164.244
0.0,63.91126,0.0,13292.323
0.0,83.91753,0.0,12725.73
0.0,70.667915,0.0,22804.521
520.0,68.13601,260732.80999999997,19636.178
0.0,67.72482,0.0,12638.048
208.00000000000003,93.353584,29538.37,20112.26
0.0,65.71919,0.0,19144.166
0.0,68.544716,0.0,13794.594
0.0,89.50923,0.0,17575.521
520.0,66.3666,260732.80999999997,24014.412
0.0,66.398476,0.0,20662.516
208.00000000000003,61.718555,29538.37,13427.581
0.0,94.42416,0.0,21949.61
0.0,72.259834,0.0,20789.47
0.0,70.307274,0.0,14576.07
0.0,92.562775,0.0,24215.023
0.0,75.30774,0.0,26733.58
208.00000000000003,76.60483,29538.37,21016.773
0.0,78.45172,0.0,14233.048
0.0,108.973526,0.0,21027.006
0.0,80.34215,0.0,22408.03
0.0,80.21283,0.0,13764.218
0.0,98.72616,0.0,23320.072
208.00000000000003,87.26416,29538.37,25173.783
0.0,88.68725,0.0,18271.83
0.0,88.60833,0.0,11980.086
0.0,114.801315,0.0,18929.592
0.0,82.32181,0.0,19623.97
0.0,87.95555,0.0,11769.89
208.00000000000003,101.4142,28057.32,19324.912
0.0,98.36537,0.0,23705.559
0.0,97.05188,0.0,16753.81
0.0,98.558975,0.0,11560.887
0.0,120.556335,0.0,16870.31
0.0,84.27471,0.0,17135.043
208.00000000000003,94.75347,28057.32,11015.814
208.00000000000003,102.994835,27053.23,15545.218
0.0,105.85751,0.0,20916.57
0.0,104.125175,0.0,16072.391
0.0,102.3391,0.0,11894.523
0.0,123.43437,0.0,15830.934
208.00000000000003,85.68188,28057.32,14800.948
208.00000000000003,100.45432,27053.23,11214.618
520.0,105.131386,167676.08,13353.743
0.0,111.96169,0.0,19703.94
0.0,112.79609,0.0,17456.496
0.0,107.15482,0.0,14351.014
208.00000000000003,131.18506,28057.32,16733.955
208.00000000000003,92.803894,27053.23,13877.79
520.0,109.14134,167676.08,12669.44
0.0,112.486404,0.0,13903.337
0.0,107.80743,0.0,19090.334
0.0,112.6551,0.0,17967.412
208.00000000000003,99.18045,28057.32,15656.349
208.00000000000003,132.86098,27053.23,19160.703
520.0,101.42612,167676.08,13971.165
0.0,111.97846,0.0,14620.612
395.0,117.40284,33161.03,20069.322
0.0,98.07916,0.0,19047.316
208.00000000000003,107.829865,28057.32,17798.89
208.00000000000003,87.98548,27053.23,15995.168
520.0,133.46742,167676.08,21510.77
0.0,106.50204,0.0,16335.616
395.0,110.427284,33161.03,16586.37
208.00000000000003,119.53633,11375.17,28001.678
208.00000000000003,96.3203,28057.32,18299.777
208.00000000000003,108.79085,27053.23,20261.766
520.0,88.48025,167676.08,20297.188
0.0,139.19675,0.0,24662.914
395.0,113.44393,33161.03,20368.678
208.00000000000003,117.35272,11375.17,19039.445
208.00000000000003,125.65011,9780.5,31577.738
208.00000000000003,98.110344,27053.23,18859.887
520.0,107.52552,167676.08,20919.121
0.0,94.69959,0.0,20329.521
395.0,138.4151,33161.03,24950.291
208.00000000000003,109.986046,11375.17,22286.281
208.00000000000003,114.73823,9780.5,18941.916
0.0,121.22192,0.0,27620.5
520.0,111.449814,167676.08,20958.418
0.0,115.730225,0.0,22076.312
395.0,112.914894,33161.03,21885.771
208.00000000000003,146.61609,11375.17,24545.86
208.00000000000003,115.446335,9780.5,23439.95
0.0,122.40664,0.0,18863.37
395.0,124.812805,42474.59,22241.025
0.0,127.211395,0.0,23328.162
395.0,124.66783,33161.03,21571.9
208.00000000000003,132.87369,11375.17,20876.494
208.00000000000003,154.19958,9780.5,21687.023
0.0,120.865395,0.0,22087.732
395.0,129.25226,42474.59,16729.395
0.0,125.6402,0.0,15087.198
395.0,134.47562,33161.03,21796.14
208.00000000000003,128.66313,11375.17,18863.709
208.00000000000003,133.64229,9780.5,16711.44
0.0,148.80467,0.0,19039.514
395.0,115.953415,42474.59,16798.996
0.0,126.71376,0.0,13588.409
520.0,121.07308,49540.52,9654.224
208.00000000000003,131.1879,11375.17,21218.652
208.00000000000003,122.34914,9780.5,16302.631
0.0,122.95235,0.0,12444.626
395.0,140.0201,42474.59,17066.254
0.0,110.8258,0.0,13600.008
520.0,117.807434,49540.52,12277.671
520.0,113.18955,22650.3,10280.647
208.00000000000003,129.0278,9780.5,20225.246
0.0,116.87617,0.0,12476.715
395.0,114.31886,42474.59,8386.599
0.0,133.14958,0.0,15219.88
520.0,106.830635,49540.52,13242.298
520.0,110.56944,22650.3,11875.693
395.0,107.140274,8673.22,12101.664
0.0,130.22598,0.0,19459.887
395.0,116.00042,42474.59,10059.241
0.0,116.09688,0.0,6905.2637
520.0,133.14346,49540.52,13510.095
520.0,102.55513,22650.3,14039.058
395.0,108.34586,8673.22,11556.573
208.00000000000003,104.32663,1382.57,11710.135
395.0,124.34972,42474.59,17173.639
0.0,113.03136,0.0,10193.257
520.0,109.965614,49540.52,6934.51
520.0,128.67387,22650.3,13900.942
395.0,95.74921,8673.22,14652.44
208.00000000000003,104.37365,1382.57,11789.349
0.0,100.970116,0.0,12574.791
0.0,128.45013,0.0,17005.346
520.0,116.88118,49540.52,10930.851
520.0,115.60265,22650.3,8046.6294
395.0,135.38483,8673.22,13738.796
208.00000000000003,99.13233,1382.57,14809.081
0.0,109.97027,0.0,12142.514
0.0,103.985855,0.0,12344.216
520.0,125.62082,49540.52,14630.36
520.0,116.21768,22650.3,11760.648
395.0,110.94183,8673.22,8670.488
208.00000000000003,131.74196,1382.57,14248.81
0.0,95.59976,0.0,15008.877
0.0,109.813126,0.0,12895.429
0.0,103.57191,0.0,12691.425
520.0,125.12497,22650.3,15798.891
395.0,114.13162,8673.22,12928.806
208.00000000000003,111.97664,1382.57,6629.2793
0.0,132.84555,0.0,13844.584
0.0,94.52474,0.0,14667.917
0.0,107.79383,0.0,11740.696
0.0,100.10902,0.0,11679.65
395.0,128.98965,8673.22,16563.816
208.00000000000003,112.5601,1382.57,11230.366
0.0,112.38256,0.0,3270.1604
0.0,133.1942,0.0,12144.873
0.0,96.98934,0.0,14879.192
0.0,108.20163,0.0,11356.512
0.0,96.059364,0.0,11607.553
208.00000000000003,129.04376,1382.57,16435.096
0.0,108.31804,0.0,9486.652
0.0,108.67981,0.0,-59.73908
0.0,129.24419,0.0,10933.334
0.0,94.89234,0.0,17435.465
0.0,103.90889,0.0,13022.998
0.0,93.25117,0.0,13357.101
0.0,132.26187,0.0,14982.859
0.0,108.87418,0.0,8231.115
0.0,109.50454,0.0,-1388.2184
0.0,129.09546,0.0,10168.8125
0.0,91.30439,0.0,18612.51
0.0,101.56342,0.0,14850.052
208.00000000000003,94.26233,39306.35,13068.8
0.0,128.70598,0.0,12906.064
0.0,109.13992,0.0,8585.473
0.0,104.8633,0.0,-477.50345
0.0,125.22498,0.0,12029.881
0.0,88.11952,0.0,18836.92
208.00000000000003,97.59436,39306.35,16337.064
0.0,93.74446,0.0,13929.498
0.0,121.28176,0.0,11582.342
0.0,108.0152,0.0,11179.919
0.0,97.802734,0.0,2821.502
0.0,122.91215,0.0,15582.577
208.00000000000003,87.60559,39306.35,19771.717
0.0,95.97131,0.0,18151.652
0.0,95.75767,0.0,17171.428
0.0,110.510086,0.0,11473.24
0.0,105.67314,0.0,13885.568
0.0,91.725876,0.0,5746.482
208.00000000000003,120.17147,39306.35,19400.793
0.0,87.62451,0.0,21562.068
0.0,93.19932,0.0,19613.547
0.0,94.907486,0.0,20536.346
0.0,99.7832,0.0,12051.625
0.0,101.01966,0.0,17714.104
208.00000000000003,85.21549,39306.35,9978.634
0.0,115.66375,0.0,23111.445
0.0,87.89427,0.0,23649.443
0.0,92.05592,0.0,21059.924
0.0,94.9005,0.0,23738.357
0.0,91.55682,0.0,14359.1455
208.00000000000003,95.65182,39306.35,21245.6
0.0,79.57429,0.0,15266.281
0.0,113.81381,0.0,27228.355
0.0,97.030365,0.0,27868.531
0.0,95.80938,0.0,23766.895
395.0,99.39847,188609.39,30645.303
208.00000000000003,84.403435,39306.35,18275.273
0.0,91.10729,0.0,25254.842
0.0,77.66676,0.0,20460.527
0.0,114.414795,0.0,31080.877
0.0,106.935844,0.0,33092.254
395.0,100.22282,188609.39,25883.04
0.0,104.662994,0.0,37302.324
0.0,86.05121,0.0,22164.756
0.0,92.277054,0.0,28426.775
0.0,89.45564,0.0,23089.387
0.0,118.47621,0.0,31973.352
395.0,108.905716,188609.39,37306.535
0.0,101.37477,0.0,26531.496
0.0,106.67061,0.0,34626.6
0.0,86.833084,0.0,24860.74
0.0,94.30062,0.0,30378.934
0.0,97.842,0.0,24130.973
395.0,120.767525,188609.39,32477.26
0.0,108.2622,0.0,38457.62
0.0,100.27924,0.0,25832.738
0.0,106.8096,0.0,31567.996
0.0,86.475296,0.0,26739.703
0.0,95.273346,0.0,31737.602
395.0,102.98646,188609.39,25382.986
0.0,122.440636,0.0,32714.076
0.0,106.876816,0.0,38210.395
0.0,98.84786,0.0,24988.137
0.0,106.669106,0.0,29246.068
0.0,85.15002,0.0,28582.926
395.0,95.52749,188609.39,33606.625
0.0,105.241,0.0,26232.197
0.0,124.82338,0.0,33311.383
0.0,105.26221,0.0,37188.77
0.0,97.299805,0.0,23900.11
395.0,107.68435,177576.9,28174.459
395.0,83.39549,188609.39,29772.38
0.0,94.95337,0.0,34500.746
0.0,105.683174,0.0,26861.225
0.0,126.16614,0.0,32857.84
0.0,102.25169,0.0,35031.848
395.0,95.63928,177576.9,22624.643
0.0,107.62656,0.0,27099.475
0.0,87.49055,0.0,32479.092
0.0,94.97922,0.0,33647.72
0.0,109.9403,0.0,25526.91
0.0,129.82555,0.0,31796.934
395.0,106.379,177576.9,33660.414
0.0,98.190605,0.0,20415.922
0.0,108.38568,0.0,26774.828
0.0,91.24409,0.0,33552.484
0.0,96.38558,0.0,31132.547
0.0,108.555046,0.0,23787.121
395.0,130.5231,177576.9,30653.395
0.0,111.02651,0.0,32198.627
0.0,101.89203,0.0,18620.285
0.0,110.6967,0.0,28554.021
0.0,95.59398,0.0,33751.21
0.0,101.31419,0.0,31572.037
395.0,112.21226,177576.9,24953.557
0.0,138.32329,0.0,29733.37
0.0,113.72035,0.0,32234.828
0.0,109.3818,0.0,18582.562
0.0,118.34545,0.0,29557.56
0.0,94.76137,0.0,31430.23
395.0,101.13903,177576.9,30691.545
0.0,108.58414,0.0,24387.703
0.0,137.67314,0.0,28142.09
0.0,108.75813,0.0,29648.154
0.0,108.29431,0.0,18383.172
0.0,117.70239,0.0,27925.756
395.0,94.52084,177576.9,29485.346
0.0,102.705956,0.0,30392.6
0.0,105.52305,0.0,25012.676
0.0,140.68983,0.0,27850.238
0.0,107.18141,0.0,26884.246
0.0,109.38427,0.0,18659.744
0.0,121.17259,0.0,27729.3
0.0,106.280266,0.0,29978.795
0.0,110.79544,0.0,29523.396
0.0,118.55668,0.0,23951.781
0.0,150.07979,0.0,25582.773
0.0,112.00235,0.0,23407.715
0.0,116.24295,0.0,16825.385
0.0,125.457756,0.0,22859.54
0.0,124.32085,0.0,28892.57
0.0,127.41455,0.0,27620.947
0.0,130.5985,0.0,23107.846
0.0,163.12115,0.0,24074.213
0.0,120.55697,0.0,17662.43
0.0,130.35081,0.0,14933.628
395.0,138.3455,58740.57,19496.988
0.0,129.13895,0.0,27940.537
0.0,132.81175,0.0,28052.8
0.0,127.36539,0.0,25552.633
0.0,169.41869,0.0,25353.246
0.0,134.3014,0.0,15363.361
395.0,142.4582,58740.57,16550.492
0.0,150.29916,0.0,24730.777
0.0,124.53581,0.0,27632.424
0.0,130.68564,0.0,28033.723
0.0,118.11524,0.0,27814.572
0.0,170.65857,0.0,27302.117
395.0,144.53893,58740.57,16018.193
0.0,146.59961,0.0,18787.133
208.00000000000003,156.52904,20916.81,31890.65
0.0,137.57545,0.0,31433.52
0.0,148.17259,0.0,32817.258
0.0,137.38261,0.0,37580.98
395.0,198.02563,58740.57,31544.172
0.0,171.93129,0.0,19864.541
208.00000000000003,173.35655,20916.81,21561.824
0.0,182.33734,0.0,37473.59
0.0,130.87918,0.0,31181.447
0.0,144.76762,0.0,34511.664
395.0,134.0716,58740.57,38097.91
0.0,198.38713,0.0,32751.863
208.00000000000003,166.26764,20916.81,21780.195
0.0,168.62297,0.0,22159.568
0.0,179.63564,0.0,38448.81
0.0,130.51025,0.0,31364.598
395.0,147.04071,58740.57,36498.008
0.0,136.71487,0.0,40476.848
208.00000000000003,203.7794,20916.81,34327.918
0.0,167.5359,0.0,22583.457
0.0,170.77156,0.0,22805.451
0.0,182.09732,0.0,38865.625
395.0,127.89681,58740.57,30929.652
0.0,145.74431,0.0,39474.555
208.00000000000003,136.07915,20916.81,42933.402
0.0,203.74086,0.0,35744.223
0.0,166.4638,0.0,24655.613
0.0,172.04588,0.0,24744.713
208.00000000000003,182.85033,20836.25,39891.06
0.0,136.12901,0.0,32172.08
208.00000000000003,148.96126,20916.81,39963.125
0.0,148.64174,0.0,42915.47
0.0,202.93826,0.0,34747.844
0.0,165.80629,0.0,25623.98
208.00000000000003,173.01083,20836.25,24554.053
0.0,180.62402,0.0,33764.08
208.00000000000003,154.0592,20916.81,37090.156
0.0,165.6904,0.0,41689.184
0.0,166.26756,0.0,47671.746
0.0,220.28633,0.0,36308.234
208.00000000000003,188.30927,20836.25,27255.24
0.0,194.8746,0.0,25705.422
0.0,202.34027,0.0,36444.52
0.0,155.20734,0.0,40037.316
0.0,162.61298,0.0,40539.09
0.0,169.53017,0.0,45400.1
208.00000000000003,215.46852,20836.25,35155.59
0.0,189.81139,0.0,29317.387
